date,value
2017-01-07 08:40:00,32.2
2017-01-07 08:41:00,31.6
2017-01-07 08:42:00,31.35
2017-01-07 08:43:00,31.1
2017-01-07 08:44:00,30.85
2017-01-07 08:45:00,30.6
2017-01-07 08:46:00,30.35
2017-01-07 08:47:00,30.1
2017-01-07 08:48:00,54.1
2017-01-07 08:49:00,51.84
2017-01-07 08:50:00,49.58
2017-01-07 08:51:00,47.32
2017-01-07 08:52:00,45.06
2017-01-07 08:53:00,42.8
2017-01-07 08:54:00,44.8714
2017-01-07 08:55:00,46.9429
2017-01-07 08:56:00,49.0143
2017-01-07 08:57:00,51.0857
2017-01-07 08:58:00,53.1571
2017-01-07 08:59:00,55.2286
2017-01-07 09:00:00,57.3
2017-01-07 09:01:00,53.825
2017-01-07 09:02:00,50.35
2017-01-07 09:03:00,46.875
2017-01-07 09:04:00,43.4
2017-01-07 09:05:00,45.2
2017-01-07 09:06:00,47.7
2017-01-07 09:07:00,50.2
2017-01-07 09:08:00,43.1
2017-01-07 09:09:00,42.0
2017-01-07 09:10:00,40.9
2017-01-07 09:11:00,39.8
2017-01-07 09:12:00,38.7
2017-01-07 09:13:00,36.89
2017-01-07 09:14:00,35.08
2017-01-07 09:15:00,33.27
2017-01-07 09:16:00,31.46
2017-01-07 09:17:00,29.65
2017-01-07 09:18:00,27.84
2017-01-07 09:19:00,26.03
2017-01-07 09:20:00,24.22
2017-01-07 09:21:00,22.41
2017-01-07 09:22:00,20.6
2017-01-07 09:23:00,22.7
2017-01-07 09:24:00,23.225
2017-01-07 09:25:00,23.75
2017-01-07 09:26:00,24.275
2017-01-07 09:27:00,24.8
2017-01-07 09:28:00,23.675
2017-01-07 09:29:00,22.55
2017-01-07 09:30:00,21.425
2017-01-07 09:31:00,20.3
2017-01-07 09:32:00,23.0
2017-01-07 09:33:00,24.3833
2017-01-07 09:34:00,25.7667
2017-01-07 09:35:00,27.15
2017-01-07 09:36:00,28.5333
2017-01-07 09:37:00,29.9167
2017-01-07 09:38:00,31.3
2017-01-07 09:39:00,21.5
2017-01-07 09:40:00,20.6
2017-01-07 09:41:00,19.1
2017-01-07 09:42:00,19.4857
2017-01-07 09:43:00,19.8714
2017-01-07 09:44:00,20.2571
2017-01-07 09:45:00,20.6429
2017-01-07 09:46:00,21.0286
2017-01-07 09:47:00,21.4143
2017-01-07 09:48:00,21.8
2017-01-07 09:49:00,22.7
2017-01-07 09:50:00,20.74
2017-01-07 09:51:00,18.78
2017-01-07 09:52:00,16.82
2017-01-07 09:53:00,14.86
2017-01-07 09:54:00,12.9
2017-01-07 09:55:00,17.8
2017-01-07 09:56:00,22.7
2017-01-07 09:57:00,22.55
2017-01-07 09:58:00,22.4
2017-01-07 09:59:00,22.25
2017-01-07 10:00:00,22.1
2017-01-07 10:01:00,22.4
2017-01-07 10:02:00,22.7
2017-01-07 10:03:00,29.1
2017-01-07 10:04:00,35.5
2017-01-07 10:05:00,41.9
2017-01-07 10:06:00,37.9
2017-01-07 10:07:00,33.9
2017-01-07 10:08:00,33.9
2017-01-07 10:09:00,34.14
2017-01-07 10:10:00,34.38
2017-01-07 10:11:00,34.62
2017-01-07 10:12:00,34.86
2017-01-07 10:13:00,35.1
2017-01-07 10:14:00,34.5333
2017-01-07 10:15:00,33.9667
2017-01-07 10:16:00,33.4
2017-01-07 10:17:00,35.45
2017-01-07 10:18:00,37.5
2017-01-07 10:19:00,39.55
2017-01-07 10:20:00,41.6
2017-01-07 10:21:00,25.4
2017-01-07 10:22:00,23.6
2017-01-07 10:23:00,22.35
2017-01-07 10:24:00,21.1
2017-01-07 10:25:00,19.85
2017-01-07 10:26:00,18.6
2017-01-07 10:27:00,20.075
2017-01-07 10:28:00,21.55
2017-01-07 10:29:00,23.025
2017-01-07 10:30:00,24.5
2017-01-07 10:31:00,24.5
2017-01-07 10:32:00,24.5
2017-01-07 10:33:00,24.5
2017-01-07 10:34:00,23.6
2017-01-07 10:35:00,22.7
2017-01-07 10:36:00,24.6667
2017-01-07 10:37:00,26.6333
2017-01-07 10:38:00,28.6
2017-01-07 10:39:00,28.3
2017-01-07 10:40:00,27.7
2017-01-07 10:41:00,27.1
2017-01-07 10:42:00,26.5
2017-01-07 10:43:00,25.85
2017-01-07 10:44:00,25.2
2017-01-07 10:45:00,24.55
2017-01-07 10:46:00,23.9
2017-01-07 10:47:00,22.775
2017-01-07 10:48:00,21.65
2017-01-07 10:49:00,20.525
2017-01-07 10:50:00,19.4
2017-01-07 10:51:00,20.5
2017-01-07 10:52:00,21.6
2017-01-07 10:53:00,22.7
2017-01-07 10:54:00,23.8
2017-01-07 10:55:00,24.9
2017-01-07 10:56:00,26.0
2017-01-07 10:57:00,25.025
2017-01-07 10:58:00,24.05
2017-01-07 10:59:00,23.075
2017-01-07 11:00:00,22.1
2017-01-07 11:01:00,21.7571
2017-01-07 11:02:00,21.4143
2017-01-07 11:03:00,21.0714
2017-01-07 11:04:00,20.7286
2017-01-07 11:05:00,20.3857
2017-01-07 11:06:00,20.0429
2017-01-07 11:07:00,19.7
2017-01-07 11:08:00,24.2
2017-01-07 11:09:00,24.26
2017-01-07 11:10:00,24.32
2017-01-07 11:11:00,24.38
2017-01-07 11:12:00,24.44
2017-01-07 11:13:00,24.5
2017-01-07 11:14:00,20.0
2017-01-07 11:15:00,19.42
2017-01-07 11:16:00,18.84
2017-01-07 11:17:00,18.26
2017-01-07 11:18:00,17.68
2017-01-07 11:19:00,17.1
2017-01-07 11:20:00,17.7
2017-01-07 11:21:00,17.1
2017-01-07 11:22:00,20.7333
2017-01-07 11:23:00,24.3667
2017-01-07 11:24:00,28.0
2017-01-07 11:25:00,27.625
2017-01-07 11:26:00,27.25
2017-01-07 11:27:00,26.875
2017-01-07 11:28:00,26.5
2017-01-07 11:29:00,28.0
2017-01-07 11:30:00,28.15
2017-01-07 11:31:00,28.3
2017-01-07 11:32:00,28.45
2017-01-07 11:33:00,28.6
2017-01-07 11:34:00,31.9667
2017-01-07 11:35:00,35.3333
2017-01-07 11:36:00,38.7
2017-01-07 11:37:00,31.0
2017-01-07 11:38:00,34.5
2017-01-07 11:39:00,32.0333
2017-01-07 11:40:00,29.5667
2017-01-07 11:41:00,27.1
2017-01-07 11:42:00,26.0429
2017-01-07 11:43:00,24.9857
2017-01-07 11:44:00,23.9286
2017-01-07 11:45:00,22.8714
2017-01-07 11:46:00,21.8143
2017-01-07 11:47:00,20.7571
2017-01-07 11:48:00,19.7
2017-01-07 11:49:00,18.94
2017-01-07 11:50:00,18.18
2017-01-07 11:51:00,17.42
2017-01-07 11:52:00,16.66
2017-01-07 11:53:00,15.9
2017-01-07 11:54:00,20.9
2017-01-07 11:55:00,19.45
2017-01-07 11:56:00,18.0
2017-01-07 11:57:00,18.15
2017-01-07 11:58:00,18.3
2017-01-07 11:59:00,20.6
2017-01-07 12:00:00,18.0
2017-01-07 12:01:00,18.1
2017-01-07 12:02:00,18.2
2017-01-07 12:03:00,18.3
2017-01-07 12:04:00,19.475
2017-01-07 12:05:00,20.65
2017-01-07 12:06:00,21.825
2017-01-07 12:07:00,23.0
2017-01-07 12:08:00,28.0
2017-01-07 12:09:00,26.15
2017-01-07 12:10:00,24.3
2017-01-07 12:11:00,22.45
2017-01-07 12:12:00,20.6
2017-01-07 12:13:00,21.2
2017-01-07 12:14:00,21.4
2017-01-07 12:15:00,21.6
2017-01-07 12:16:00,21.8
2017-01-07 12:17:00,22.1
2017-01-07 12:18:00,23.15
2017-01-07 12:19:00,24.2
2017-01-07 12:20:00,18.8
2017-01-07 12:21:00,20.075
2017-01-07 12:22:00,21.35
2017-01-07 12:23:00,22.625
2017-01-07 12:24:00,23.9
2017-01-07 12:25:00,23.9
2017-01-07 12:26:00,22.4
2017-01-07 12:27:00,20.9
2017-01-07 12:28:00,19.0
2017-01-07 12:29:00,17.1
2017-01-07 12:30:00,20.6
2017-01-07 12:31:00,20.75
2017-01-07 12:32:00,20.9
2017-01-07 12:33:00,21.05
2017-01-07 12:34:00,21.2
2017-01-07 12:35:00,15.6
2017-01-07 12:36:00,20.9
2017-01-07 12:37:00,18.5333
2017-01-07 12:38:00,16.1667
2017-01-07 12:39:00,13.8
2017-01-07 12:40:00,17.4
2017-01-07 12:41:00,18.6
2017-01-07 12:42:00,19.1
2017-01-07 12:43:00,19.6
2017-01-07 12:44:00,20.1
2017-01-07 12:45:00,20.6
2017-01-07 12:46:00,19.425
2017-01-07 12:47:00,18.25
2017-01-07 12:48:00,17.075
2017-01-07 12:49:00,15.9
2017-01-07 12:50:00,16.275
2017-01-07 12:51:00,16.65
2017-01-07 12:52:00,17.025
2017-01-07 12:53:00,17.4
2017-01-07 12:54:00,17.1
2017-01-07 12:55:00,18.9667
2017-01-07 12:56:00,20.8333
2017-01-07 12:57:00,22.7
2017-01-07 12:58:00,22.775
2017-01-07 12:59:00,22.85
2017-01-07 13:00:00,22.925
2017-01-07 13:01:00,23.0
2017-01-07 13:02:00,21.95
2017-01-07 13:03:00,20.9
2017-01-07 13:04:00,19.85
2017-01-07 13:05:00,18.8
2017-01-07 13:06:00,18.7
2017-01-07 13:07:00,18.6
2017-01-07 13:08:00,18.5
2017-01-07 13:09:00,18.4
2017-01-07 13:10:00,18.3
2017-01-07 13:11:00,19.175
2017-01-07 13:12:00,20.05
2017-01-07 13:13:00,20.925
2017-01-07 13:14:00,21.8
2017-01-07 13:15:00,20.85
2017-01-07 13:16:00,19.9
2017-01-07 13:17:00,18.95
2017-01-07 13:18:00,18.0
2017-01-07 13:19:00,17.9
2017-01-07 13:20:00,17.8
2017-01-07 13:21:00,17.7
2017-01-07 13:22:00,17.85
2017-01-07 13:23:00,18.0
2017-01-07 13:24:00,18.15
2017-01-07 13:25:00,18.3
2017-01-07 13:26:00,16.2
2017-01-07 13:27:00,16.8
2017-01-07 13:28:00,17.7
2017-01-07 13:29:00,18.25
2017-01-07 13:30:00,18.8
2017-01-07 13:31:00,14.7
2017-01-07 13:32:00,17.3667
2017-01-07 13:33:00,20.0333
2017-01-07 13:34:00,22.7
2017-01-07 13:35:00,25.6667
2017-01-07 13:36:00,28.6333
2017-01-07 13:37:00,31.6
2017-01-07 13:38:00,29.16
2017-01-07 13:39:00,26.72
2017-01-07 13:40:00,24.28
2017-01-07 13:41:00,21.84
2017-01-07 13:42:00,19.4
2017-01-07 13:43:00,20.82
2017-01-07 13:44:00,22.24
2017-01-07 13:45:00,23.66
2017-01-07 13:46:00,25.08
2017-01-07 13:47:00,26.5
2017-01-07 13:48:00,24.5
2017-01-07 13:49:00,23.1429
2017-01-07 13:50:00,21.7857
2017-01-07 13:51:00,20.4286
2017-01-07 13:52:00,19.0714
2017-01-07 13:53:00,17.7143
2017-01-07 13:54:00,16.3571
2017-01-07 13:55:00,15.0
2017-01-07 13:56:00,20.9
2017-01-07 13:57:00,20.675
2017-01-07 13:58:00,20.45
2017-01-07 13:59:00,20.225
2017-01-07 14:00:00,20.0
2017-01-07 14:01:00,20.3
2017-01-07 14:02:00,20.6
2017-01-07 14:03:00,20.9
2017-01-07 14:04:00,28.0
2017-01-07 14:05:00,28.05
2017-01-07 14:06:00,28.1
2017-01-07 14:07:00,28.15
2017-01-07 14:08:00,28.2
2017-01-07 14:09:00,28.25
2017-01-07 14:10:00,28.3
2017-01-07 14:11:00,27.54
2017-01-07 14:12:00,26.78
2017-01-07 14:13:00,26.02
2017-01-07 14:14:00,25.26
2017-01-07 14:15:00,24.5
2017-01-07 14:16:00,22.875
2017-01-07 14:17:00,21.25
2017-01-07 14:18:00,19.625
2017-01-07 14:19:00,18.0
2017-01-07 14:20:00,18.7
2017-01-07 14:21:00,19.4
2017-01-07 14:22:00,20.1
2017-01-07 14:23:00,20.8
2017-01-07 14:24:00,21.5
2017-01-07 14:25:00,20.825
2017-01-07 14:26:00,20.15
2017-01-07 14:27:00,19.475
2017-01-07 14:28:00,18.8
2017-01-07 14:29:00,19.55
2017-01-07 14:30:00,20.3
2017-01-07 14:31:00,19.6333
2017-01-07 14:32:00,18.9667
2017-01-07 14:33:00,18.3
2017-01-07 14:34:00,17.5
2017-01-07 14:35:00,16.7
2017-01-07 14:36:00,15.9
2017-01-07 14:37:00,17.7
2017-01-07 14:38:00,18.2429
2017-01-07 14:39:00,18.7857
2017-01-07 14:40:00,19.3286
2017-01-07 14:41:00,19.8714
2017-01-07 14:42:00,20.4143
2017-01-07 14:43:00,20.9571
2017-01-07 14:44:00,21.5
2017-01-07 14:45:00,22.1
2017-01-07 14:46:00,22.7
2017-01-07 14:47:00,23.3
2017-01-07 14:48:00,23.9
2017-01-07 14:49:00,24.5
2017-01-07 14:50:00,25.1
2017-01-07 14:51:00,24.65
2017-01-07 14:52:00,24.2
2017-01-07 14:53:00,23.75
2017-01-07 14:54:00,23.3
2017-01-07 14:55:00,24.4
2017-01-07 14:56:00,25.5
2017-01-07 14:57:00,26.6
2017-01-07 14:58:00,27.7
2017-01-07 14:59:00,25.1
2017-01-07 15:00:00,25.24
2017-01-07 15:01:00,25.38
2017-01-07 15:02:00,25.52
2017-01-07 15:03:00,25.66
2017-01-07 15:04:00,25.8
2017-01-07 15:05:00,25.94
2017-01-07 15:06:00,26.08
2017-01-07 15:07:00,26.22
2017-01-07 15:08:00,26.36
2017-01-07 15:09:00,26.5
2017-01-07 15:10:00,23.9
2017-01-07 15:11:00,24.5
2017-01-07 15:12:00,30.7
2017-01-07 15:13:00,28.475
2017-01-07 15:14:00,26.25
2017-01-07 15:15:00,24.025
2017-01-07 15:16:00,21.8
2017-01-07 15:17:00,21.8
2017-01-07 15:18:00,23.9
2017-01-07 15:19:00,23.7
2017-01-07 15:20:00,23.5
2017-01-07 15:21:00,23.3
2017-01-07 15:22:00,23.1
2017-01-07 15:23:00,22.9
2017-01-07 15:24:00,22.7
2017-01-07 15:25:00,24.8667
2017-01-07 15:26:00,27.0333
2017-01-07 15:27:00,29.2
2017-01-07 15:28:00,25.1
2017-01-07 15:29:00,26.2
2017-01-07 15:30:00,25.38
2017-01-07 15:31:00,24.56
2017-01-07 15:32:00,23.74
2017-01-07 15:33:00,22.92
2017-01-07 15:34:00,22.1
2017-01-07 15:35:00,19.4
2017-01-07 15:36:00,23.1
2017-01-07 15:37:00,26.8
2017-01-07 15:38:00,30.5
2017-01-07 15:39:00,34.2
2017-01-07 15:40:00,33.65
2017-01-07 15:41:00,33.1
2017-01-07 15:42:00,29.1333
2017-01-07 15:43:00,25.1667
2017-01-07 15:44:00,21.2
2017-01-07 15:45:00,22.7
2017-01-07 15:46:00,21.7667
2017-01-07 15:47:00,20.8333
2017-01-07 15:48:00,19.9
2017-01-07 15:49:00,18.9667
2017-01-07 15:50:00,18.0333
2017-01-07 15:51:00,17.1
2017-01-07 15:52:00,18.6
2017-01-07 15:53:00,18.6
2017-01-07 15:54:00,18.6
2017-01-07 15:55:00,18.6
2017-01-07 15:56:00,18.6
2017-01-07 15:57:00,18.6
2017-01-07 15:58:00,19.7
2017-01-07 15:59:00,23.3
2017-01-07 16:00:00,21.5
2017-01-07 16:01:00,19.7
2017-01-07 16:02:00,21.2
2017-01-07 16:03:00,22.1
2017-01-07 16:04:00,23.7667
2017-01-07 16:05:00,25.4333
2017-01-07 16:06:00,27.1
2017-01-07 16:07:00,23.6667
2017-01-07 16:08:00,20.2333
2017-01-07 16:09:00,16.8
2017-01-07 16:10:00,17.16
2017-01-07 16:11:00,17.52
2017-01-07 16:12:00,17.88
2017-01-07 16:13:00,18.24
2017-01-07 16:14:00,18.6
2017-01-07 16:15:00,31.32
2017-01-07 16:16:00,44.04
2017-01-07 16:17:00,56.76
2017-01-07 16:18:00,69.48
2017-01-07 16:19:00,82.2
2017-01-07 16:20:00,83.7
2017-01-07 16:21:00,85.2
2017-01-07 16:22:00,85.4
2017-01-07 16:23:00,86.6
2017-01-07 16:24:00,86.9
2017-01-07 16:25:00,87.2
2017-01-07 16:26:00,87.5
2017-01-07 16:27:00,87.8
2017-01-07 16:28:00,83.4
2017-01-07 16:29:00,83.4
2017-01-07 16:30:00,83.4
2017-01-07 16:31:00,83.4
2017-01-07 16:32:00,83.4
2017-01-07 16:33:00,83.4
2017-01-07 16:34:00,83.9
2017-01-07 16:35:00,84.4
2017-01-07 16:36:00,84.9
2017-01-07 16:37:00,86.2667
2017-01-07 16:38:00,87.6333
2017-01-07 16:39:00,89.0
2017-01-07 16:40:00,76.92
2017-01-07 16:41:00,64.84
2017-01-07 16:42:00,52.76
2017-01-07 16:43:00,40.68
2017-01-07 16:44:00,28.6
2017-01-07 16:45:00,35.1
2017-01-07 16:46:00,36.0
2017-01-07 16:47:00,36.9
2017-01-07 16:48:00,36.42
2017-01-07 16:49:00,35.94
2017-01-07 16:50:00,35.46
2017-01-07 16:51:00,34.98
2017-01-07 16:52:00,34.5
2017-01-07 16:53:00,35.16
2017-01-07 16:54:00,35.82
2017-01-07 16:55:00,36.48
2017-01-07 16:56:00,37.14
2017-01-07 16:57:00,37.8
2017-01-07 16:58:00,36.7
2017-01-07 16:59:00,35.6
2017-01-07 17:00:00,34.5
2017-01-07 17:01:00,33.4
2017-01-07 17:02:00,37.2
2017-01-07 17:03:00,34.5
2017-01-07 17:04:00,36.15
2017-01-07 17:05:00,37.8
2017-01-07 17:06:00,37.7
2017-01-07 17:07:00,37.6
2017-01-07 17:08:00,37.5
2017-01-07 17:09:00,36.6
2017-01-07 17:10:00,35.7
2017-01-07 17:11:00,34.8
2017-01-07 17:12:00,33.9
2017-01-07 17:13:00,28.6
2017-01-07 17:14:00,29.35
2017-01-07 17:15:00,30.1
2017-01-07 17:16:00,30.85
2017-01-07 17:17:00,31.6
2017-01-07 17:18:00,32.35
2017-01-07 17:19:00,33.1
2017-01-07 17:20:00,31.4667
2017-01-07 17:21:00,29.8333
2017-01-07 17:22:00,28.2
2017-01-07 17:23:00,26.5667
2017-01-07 17:24:00,24.9333
2017-01-07 17:25:00,23.3
2017-01-07 17:26:00,24.2
2017-01-07 17:27:00,24.8333
2017-01-07 17:28:00,25.4667
2017-01-07 17:29:00,26.1
2017-01-07 17:30:00,26.7333
2017-01-07 17:31:00,27.3667
2017-01-07 17:32:00,28.0
2017-01-07 17:33:00,26.8
2017-01-07 17:34:00,25.925
2017-01-07 17:35:00,25.05
2017-01-07 17:36:00,24.175
2017-01-07 17:37:00,23.3
2017-01-07 17:38:00,23.84
2017-01-07 17:39:00,24.38
2017-01-07 17:40:00,24.92
2017-01-07 17:41:00,25.46
2017-01-07 17:42:00,26.0
2017-01-07 17:43:00,26.5
2017-01-07 17:44:00,26.25
2017-01-07 17:45:00,26.0
2017-01-07 17:46:00,24.5
2017-01-07 17:47:00,36.9
2017-01-07 17:48:00,35.2667
2017-01-07 17:49:00,33.6333
2017-01-07 17:50:00,32.0
2017-01-07 17:51:00,30.3667
2017-01-07 17:52:00,28.7333
2017-01-07 17:53:00,27.1
2017-01-07 17:54:00,26.8
2017-01-07 17:55:00,26.5333
2017-01-07 17:56:00,26.2667
2017-01-07 17:57:00,26.0
2017-01-07 17:58:00,23.3
2017-01-07 17:59:00,24.12
2017-01-07 18:00:00,24.94
2017-01-07 18:01:00,25.76
2017-01-07 18:02:00,26.58
2017-01-07 18:03:00,27.4
2017-01-07 18:04:00,35.4
2017-01-07 18:05:00,45.9286
2017-01-07 18:06:00,56.4571
2017-01-07 18:07:00,66.9857
2017-01-07 18:08:00,77.5143
2017-01-07 18:09:00,88.0429
2017-01-07 18:10:00,98.5714
2017-01-07 18:11:00,109.1
2017-01-07 18:12:00,111.2
2017-01-07 18:13:00,106.8
2017-01-07 18:14:00,106.7
2017-01-07 18:15:00,106.6
2017-01-07 18:16:00,106.5
2017-01-07 18:17:00,105.9
2017-01-07 18:18:00,108.8
2017-01-07 18:19:00,107.6
2017-01-07 18:20:00,109.56
2017-01-07 18:21:00,111.52
2017-01-07 18:22:00,113.48
2017-01-07 18:23:00,115.44
2017-01-07 18:24:00,117.4
2017-01-07 18:25:00,119.5
2017-01-07 18:26:00,119.26
2017-01-07 18:27:00,119.02
2017-01-07 18:28:00,118.78
2017-01-07 18:29:00,118.54
2017-01-07 18:30:00,118.3
2017-01-07 18:31:00,118.3
2017-01-07 18:32:00,118.6
2017-01-07 18:33:00,118.9
2017-01-07 18:34:00,119.2
2017-01-07 18:35:00,119.275
2017-01-07 18:36:00,119.35
2017-01-07 18:37:00,119.425
2017-01-07 18:38:00,119.5
2017-01-07 18:39:00,120.7
2017-01-07 18:40:00,121.9
2017-01-07 18:41:00,120.4
2017-01-07 18:42:00,120.1
2017-01-07 18:43:00,119.95
2017-01-07 18:44:00,119.8
2017-01-07 18:45:00,119.575
2017-01-07 18:46:00,119.35
2017-01-07 18:47:00,119.125
2017-01-07 18:48:00,118.9
2017-01-07 18:49:00,117.4
2017-01-07 18:50:00,117.1
2017-01-07 18:51:00,117.6
2017-01-07 18:52:00,118.1
2017-01-07 18:53:00,118.6
2017-01-07 18:54:00,119.1
2017-01-07 18:55:00,119.6
2017-01-07 18:56:00,120.1
2017-01-07 18:57:00,120.2
2017-01-07 18:58:00,120.3
2017-01-07 18:59:00,120.4
2017-01-07 19:00:00,123.8
2017-01-07 19:01:00,127.2
2017-01-07 19:02:00,125.7
2017-01-07 19:03:00,124.2
2017-01-07 19:04:00,122.7
2017-01-07 19:05:00,124.05
2017-01-07 19:06:00,125.4
2017-01-07 19:07:00,127.8
2017-01-07 19:08:00,129.6
2017-01-07 19:09:00,125.45
2017-01-07 19:10:00,121.3
2017-01-07 19:11:00,123.0
2017-01-07 19:12:00,121.85
2017-01-07 19:13:00,120.7
2017-01-07 19:14:00,119.2
2017-01-07 19:15:00,118.825
2017-01-07 19:16:00,118.45
2017-01-07 19:17:00,118.075
2017-01-07 19:18:00,117.7
2017-01-07 19:19:00,118.3
2017-01-07 19:20:00,118.6
2017-01-07 19:21:00,118.9
2017-01-07 19:22:00,118.3
2017-01-07 19:23:00,118.75
2017-01-07 19:24:00,119.2
2017-01-07 19:25:00,119.65
2017-01-07 19:26:00,120.1
2017-01-07 19:27:00,120.4
2017-01-07 19:28:00,120.7
2017-01-07 19:29:00,121.0
2017-01-07 19:30:00,121.3
2017-01-07 19:31:00,121.12
2017-01-07 19:32:00,120.94
2017-01-07 19:33:00,120.76
2017-01-07 19:34:00,120.58
2017-01-07 19:35:00,120.4
2017-01-07 19:36:00,119.92
2017-01-07 19:37:00,119.44
2017-01-07 19:38:00,118.96
2017-01-07 19:39:00,118.48
2017-01-07 19:40:00,118.0
2017-01-07 19:41:00,118.5
2017-01-07 19:42:00,119.0
2017-01-07 19:43:00,119.5
2017-01-07 19:44:00,118.9
2017-01-07 19:45:00,119.8
2017-01-07 19:46:00,120.025
2017-01-07 19:47:00,120.25
2017-01-07 19:48:00,120.475
2017-01-07 19:49:00,120.7
2017-01-07 19:50:00,119.95
2017-01-07 19:51:00,119.2
2017-01-07 19:52:00,119.275
2017-01-07 19:53:00,119.35
2017-01-07 19:54:00,119.425
2017-01-07 19:55:00,119.5
2017-01-07 19:56:00,119.425
2017-01-07 19:57:00,119.35
2017-01-07 19:58:00,119.275
2017-01-07 19:59:00,119.2
2017-01-07 20:00:00,121.067
2017-01-07 20:01:00,122.933
2017-01-07 20:02:00,124.8
2017-01-07 20:03:00,128.1
2017-01-07 20:04:00,128.867
2017-01-07 20:05:00,129.633
2017-01-07 20:06:00,130.4
2017-01-07 20:07:00,131.0
2017-01-07 20:08:00,131.6
2017-01-07 20:09:00,130.45
2017-01-07 20:10:00,129.3
2017-01-07 20:11:00,128.4
2017-01-07 20:12:00,127.5
2017-01-07 20:13:00,126.3
2017-01-07 20:14:00,126.9
2017-01-07 20:15:00,127.5
2017-01-07 20:16:00,128.1
2017-01-07 20:17:00,129.58
2017-01-07 20:18:00,131.06
2017-01-07 20:19:00,132.54
2017-01-07 20:20:00,134.02
2017-01-07 20:21:00,135.5
2017-01-07 20:22:00,135.8
2017-01-07 20:23:00,135.45
2017-01-07 20:24:00,135.1
2017-01-07 20:25:00,134.75
2017-01-07 20:26:00,134.4
2017-01-07 20:27:00,134.05
2017-01-07 20:28:00,133.7
2017-01-07 20:29:00,134.06
2017-01-07 20:30:00,134.42
2017-01-07 20:31:00,134.78
2017-01-07 20:32:00,135.14
2017-01-07 20:33:00,135.5
2017-01-07 20:34:00,134.7
2017-01-07 20:35:00,133.9
2017-01-07 20:36:00,133.1
2017-01-07 20:37:00,132.8
2017-01-07 20:38:00,132.5
2017-01-07 20:39:00,132.6
2017-01-07 20:40:00,132.7
